frame,id,keypoint,y,x,confidence
20,9,1,491.0,423.0,1.0
20,10,0,409.0,620.0,1.0
20,10,1,477.0,639.0,1.0
21,1,0,-1.0,-1.0,-1.0
21,1,1,-1.0,-1.0,-1.0
21,2,0,-1.0,-1.0,-1.0
21,2,1,-1.0,-1.0,-1.0
21,3,0,136.0,624.0,1.0
21,3,1,193.0,642.0,1.0
21,4,0,311.0,546.0,1.0
21,4,1,332.0,610.0,1.0
21,5,0,247.0,787.0,1.0
21,5,1,327.0,796.0,1.0
21,6,0,617.0,573.0,1.0
21,6,1,666.0,539.0,1.0
21,7,0,509.0,825.0,1.0
21,7,1,525.0,893.0,1.0
21,8,0,570.0,637.0,1.0
21,8,1,619.0,589.0,1.0
21,9,0,422.0,387.0,1.0
21,9,1,483.0,417.0,1.0
21,10,0,394.0,626.0,1.0
21,10,1,465.0,633.0,1.0
22,1,0,-1.0,-1.0,-1.0
22,1,1,-1.0,-1.0,-1.0
22,2,0,-1.0,-1.0,-1.0
22,2,1,-1.0,-1.0,-1.0
22,3,0,135.0,621.0,1.0
22,3,1,193.0,643.0,1.0
22,4,0,311.0,540.0,1.0
22,4,1,331.0,605.0,1.0
22,5,0,244.0,788.0,1.0
22,5,1,323.0,796.0,1.0
22,6,0,617.0,573.0,1.0
22,6,1,666.0,539.0,1.0
22,7,0,509.0,824.0,1.0
22,7,1,516.0,894.0,1.0
22,8,0,567.0,634.0,1.0
22,8,1,618.0,589.0,1.0
22,9,0,419.0,384.0,1.0
22,9,1,479.0,417.0,1.0
22,10,0,385.0,619.0,1.0
22,10,1,454.0,636.0,1.0
23,1,0,-1.0,-1.0,-1.0
23,1,1,-1.0,-1.0,-1.0
23,2,0,-1.0,-1.0,-1.0
23,2,1,-1.0,-1.0,-1.0
23,3,0,135.0,623.0,1.0
23,3,1,193.0,642.0,1.0
23,4,0,309.0,534.0,1.0
23,4,1,327.0,598.0,1.0
23,5,0,241.0,784.0,1.0
23,5,1,319.0,796.0,1.0
23,6,0,617.0,572.0,1.0
23,6,1,666.0,539.0,1.0
23,7,0,504.0,895.0,1.0
23,7,1,513.0,826.0,1.0
23,8,0,567.0,634.0,1.0
23,8,1,621.0,592.0,1.0
23,9,0,417.0,373.0,1.0
23,9,1,471.0,415.0,1.0
23,10,0,377.0,610.0,1.0
23,10,1,445.0,633.0,1.0
24,1,0,-1.0,-1.0,-1.0
24,1,1,-1.0,-1.0,-1.0
24,2,0,-1.0,-1.0,-1.0
24,2,1,-1.0,-1.0,-1.0
24,3,0,135.0,624.0,1.0
24,3,1,193.0,642.0,1.0
24,4,0,300.0,525.0,1.0
24,4,1,327.0,587.0,1.0
24,5,0,234.0,774.0,1.0
24,5,1,310.0,794.0,1.0
24,6,0,620.0,575.0,1.0
24,6,1,665.0,538.0,1.0
24,7,0,500.0,893.0,1.0
24,7,1,512.0,824.0,1.0
24,8,0,569.0,637.0,1.0
24,8,1,618.0,589.0,1.0
24,9,0,410.0,375.0,1.0
24,9,1,467.0,413.0,1.0
24,10,0,369.0,600.0,1.0
24,10,1,434.0,626.0,1.0
25,1,0,-1.0,-1.0,-1.0
25,1,1,-1.0,-1.0,-1.0
25,2,0,-1.0,-1.0,-1.0
25,2,1,-1.0,-1.0,-1.0
25,3,0,137.0,622.0,1.0
25,3,1,193.0,643.0,1.0
25,4,0,298.0,517.0,1.0
25,4,1,325.0,579.0,1.0
25,5,0,228.0,775.0,1.0
25,5,1,306.0,792.0,1.0
25,6,0,621.0,577.0,1.0
25,6,1,665.0,538.0,1.0
25,7,0,489.0,888.0,1.0
25,7,1,512.0,823.0,1.0
25,8,0,569.0,638.0,1.0
25,8,1,618.0,589.0,1.0
25,9,0,410.0,367.0,1.0
25,9,1,462.0,412.0,1.0
25,10,0,359.0,597.0,1.0
25,10,1,426.0,622.0,1.0
26,1,0,-1.0,-1.0,-1.0
26,1,1,-1.0,-1.0,-1.0
26,2,0,-1.0,-1.0,-1.0
26,2,1,-1.0,-1.0,-1.0
26,3,0,137.0,623.0,1.0
26,3,1,193.0,642.0,1.0
26,4,0,296.0,507.0,1.0
26,4,1,321.0,571.0,1.0
26,5,0,227.0,774.0,1.0
26,5,1,304.0,792.0,1.0
26,6,0,621.0,578.0,1.0
26,6,1,665.0,538.0,1.0
26,7,0,480.0,885.0,1.0
26,7,1,511.0,823.0,1.0
26,8,0,567.0,636.0,1.0
26,8,1,620.0,592.0,1.0
26,9,0,406.0,369.0,1.0
26,9,1,460.0,411.0,1.0
26,10,0,352.0,589.0,1.0
26,10,1,415.0,621.0,1.0
27,1,0,-1.0,-1.0,-1.0
27,1,1,-1.0,-1.0,-1.0
27,2,0,-1.0,-1.0,-1.0
27,2,1,-1.0,-1.0,-1.0
27,3,0,136.0,627.0,1.0
27,3,1,193.0,642.0,1.0
27,4,0,296.0,502.0,1.0
27,4,1,322.0,565.0,1.0
27,5,0,227.0,775.0,1.0
27,5,1,305.0,791.0,1.0
27,6,0,618.0,573.0,1.0
27,6,1,665.0,538.0,1.0
27,7,0,470.0,881.0,1.0
27,7,1,510.0,826.0,1.0
27,8,0,565.0,634.0,1.0
27,8,1,617.0,590.0,1.0
27,9,0,408.0,362.0,1.0
27,9,1,458.0,408.0,1.0
27,10,0,348.0,577.0,1.0
27,10,1,405.0,620.0,1.0
28,1,0,-1.0,-1.0,-1.0
28,1,1,-1.0,-1.0,-1.0
28,2,0,-1.0,-1.0,-1.0
28,2,1,-1.0,-1.0,-1.0
28,3,0,137.0,621.0,1.0
28,3,1,193.0,642.0,1.0
28,4,0,294.0,498.0,1.0
28,4,1,319.0,562.0,1.0
28,5,0,227.0,775.0,1.0
28,5,1,305.0,792.0,1.0
28,6,0,621.0,578.0,1.0
28,6,1,665.0,538.0,1.0
28,7,0,460.0,879.0,1.0
28,7,1,508.0,830.0,1.0
28,8,0,567.0,638.0,1.0
28,8,1,618.0,592.0,1.0
28,9,0,404.0,362.0,1.0
28,9,1,455.0,407.0,1.0
28,10,0,346.0,571.0,1.0
28,10,1,403.0,615.0,1.0
29,1,0,-1.0,-1.0,-1.0
29,1,1,-1.0,-1.0,-1.0
29,2,0,-1.0,-1.0,-1.0
29,2,1,-1.0,-1.0,-1.0
29,3,0,137.0,621.0,1.0
29,3,1,193.0,643.0,1.0
29,4,0,291.0,496.0,1.0
29,4,1,318.0,560.0,1.0
29,5,0,228.0,777.0,1.0
29,5,1,307.0,792.0,1.0
29,6,0,618.0,573.0,1.0
29,6,1,665.0,538.0,1.0
29,7,0,455.0,880.0,1.0
29,7,1,504.0,834.0,1.0
29,8,0,567.0,639.0,1.0
29,8,1,616.0,591.0,1.0
29,9,0,400.0,360.0,1.0
29,9,1,452.0,403.0,1.0
29,10,0,341.0,569.0,1.0
29,10,1,399.0,610.0,1.0
30,1,0,-1.0,-1.0,-1.0
30,1,1,-1.0,-1.0,-1.0
30,2,0,-1.0,-1.0,-1.0
30,2,1,-1.0,-1.0,-1.0
30,3,0,136.0,620.0,1.0
30,3,1,193.0,643.0,1.0
30,4,0,294.0,494.0,1.0
30,4,1,318.0,558.0,1.0
30,5,0,229.0,780.0,1.0
30,5,1,309.0,791.0,1.0
30,6,0,618.0,573.0,1.0
30,6,1,665.0,538.0,1.0
30,7,0,452.0,886.0,1.0
30,7,1,500.0,837.0,1.0
30,8,0,565.0,637.0,1.0
30,8,1,615.0,591.0,1.0
30,9,0,403.0,353.0,1.0
30,9,1,450.0,403.0,1.0
30,10,0,334.0,561.0,1.0
30,10,1,393.0,602.0,1.0
31,1,0,-1.0,-1.0,-1.0
31,1,1,-1.0,-1.0,-1.0
31,2,0,-1.0,-1.0,-1.0
31,2,1,-1.0,-1.0,-1.0
31,3,0,136.0,622.0,1.0
31,3,1,193.0,643.0,1.0
31,4,0,290.0,493.0,1.0
31,4,1,316.0,556.0,1.0
31,5,0,230.0,778.0,1.0
31,5,1,309.0,790.0,1.0
31,6,0,619.0,575.0,1.0
31,6,1,665.0,538.0,1.0
31,7,0,444.0,885.0,1.0
31,7,1,495.0,839.0,1.0
31,8,0,565.0,638.0,1.0
31,8,1,614.0,591.0,1.0
31,9,0,403.0,352.0,1.0
31,9,1,448.0,404.0,1.0
31,10,0,334.0,552.0,1.0
31,10,1,388.0,598.0,1.0
32,1,0,-1.0,-1.0,-1.0
32,1,1,-1.0,-1.0,-1.0
32,2,0,-1.0,-1.0,-1.0
32,2,1,-1.0,-1.0,-1.0
32,3,0,136.0,623.0,1.0
32,3,1,193.0,643.0,1.0
32,4,0,285.0,492.0,1.0
32,4,1,314.0,553.0,1.0
32,5,0,228.0,781.0,1.0
32,5,1,308.0,789.0,1.0
32,6,0,621.0,577.0,1.0
32,6,1,664.0,537.0,1.0
32,7,0,444.0,886.0,1.0
32,7,1,495.0,839.0,1.0
32,8,0,564.0,637.0,1.0
32,8,1,614.0,591.0,1.0
32,9,0,401.0,353.0,1.0
32,9,1,448.0,404.0,1.0
32,10,0,326.0,556.0,1.0
32,10,1,386.0,596.0,1.0
33,1,0,-1.0,-1.0,-1.0
33,1,1,-1.0,-1.0,-1.0
33,2,0,-1.0,-1.0,-1.0
33,2,1,-1.0,-1.0,-1.0
33,3,0,136.0,625.0,1.0
33,3,1,193.0,643.0,1.0
33,4,0,292.0,488.0,1.0
33,4,1,315.0,553.0,1.0
33,5,0,226.0,774.0,1.0
33,5,1,305.0,791.0,1.0
33,6,0,617.0,572.0,1.0
33,6,1,665.0,539.0,1.0
33,7,0,441.0,883.0,1.0
33,7,1,495.0,840.0,1.0
33,8,0,563.0,636.0,1.0
33,8,1,616.0,592.0,1.0
33,9,0,401.0,353.0,1.0
33,9,1,448.0,404.0,1.0
33,10,0,323.0,555.0,1.0
33,10,1,382.0,595.0,1.0
34,1,0,-1.0,-1.0,-1.0
34,1,1,-1.0,-1.0,-1.0
34,2,0,-1.0,-1.0,-1.0
34,2,1,-1.0,-1.0,-1.0
34,3,0,136.0,626.0,1.0
34,3,1,193.0,643.0,1.0
34,4,0,291.0,487.0,1.0
34,4,1,315.0,551.0,1.0
34,5,0,224.0,775.0,1.0
34,5,1,304.0,790.0,1.0
34,6,0,616.0,570.0,1.0
34,6,1,666.0,541.0,1.0
34,7,0,436.0,880.0,1.0
34,7,1,492.0,840.0,1.0
34,8,0,567.0,641.0,1.0
34,8,1,615.0,592.0,1.0
34,9,0,398.0,357.0,1.0
34,9,1,448.0,404.0,1.0
34,10,0,317.0,555.0,1.0
34,10,1,378.0,593.0,1.0
35,1,0,-1.0,-1.0,-1.0
35,1,1,-1.0,-1.0,-1.0
35,2,0,-1.0,-1.0,-1.0
35,2,1,-1.0,-1.0,-1.0
35,3,0,136.0,625.0,1.0
35,3,1,193.0,642.0,1.0
35,4,0,289.0,485.0,1.0
35,4,1,312.0,550.0,1.0
35,5,0,224.0,768.0,1.0
35,5,1,302.0,789.0,1.0
35,6,0,617.0,572.0,1.0
35,6,1,666.0,541.0,1.0
35,7,0,428.0,879.0,1.0
35,7,1,487.0,842.0,1.0
35,8,0,564.0,637.0,1.0
35,8,1,615.0,592.0,1.0
35,9,0,399.0,357.0,1.0
35,9,1,448.0,404.0,1.0
35,10,0,316.0,557.0,1.0
35,10,1,377.0,595.0,1.0
36,1,0,-1.0,-1.0,-1.0
36,1,1,-1.0,-1.0,-1.0
36,2,0,-1.0,-1.0,-1.0
36,2,1,-1.0,-1.0,-1.0
36,3,0,136.0,623.0,1.0
36,3,1,193.0,643.0,1.0
36,4,0,285.0,485.0,1.0
36,4,1,310.0,548.0,1.0
36,5,0,222.0,770.0,1.0
36,5,1,299.0,793.0,1.0
36,6,0,615.0,568.0,1.0
36,6,1,666.0,541.0,1.0
36,7,0,422.0,875.0,1.0
36,7,1,484.0,843.0,1.0
36,8,0,564.0,637.0,1.0
36,8,1,614.0,592.0,1.0
36,9,0,401.0,356.0,1.0
36,9,1,450.0,402.0,1.0
36,10,0,315.0,558.0,1.0
36,10,1,378.0,595.0,1.0
37,1,0,-1.0,-1.0,-1.0
37,1,1,-1.0,-1.0,-1.0
37,2,0,-1.0,-1.0,-1.0
37,2,1,-1.0,-1.0,-1.0
37,3,0,130.0,627.0,1.0
37,3,1,200.0,627.0,1.0
37,4,0,283.0,481.0,1.0
37,4,1,308.0,546.0,1.0
37,5,0,219.0,769.0,1.0
37,5,1,297.0,789.0,1.0
37,6,0,615.0,567.0,1.0
37,6,1,666.0,541.0,1.0
37,7,0,419.0,872.0,1.0
37,7,1,483.0,845.0,1.0
37,8,0,565.0,639.0,1.0
37,8,1,615.0,592.0,1.0
37,9,0,401.0,357.0,1.0
37,9,1,450.0,402.0,1.0
37,10,0,314.0,560.0,1.0
37,10,1,379.0,594.0,1.0
38,1,0,90.0,502.0,1.0
38,1,1,150.0,475.0,1.0
38,2,0,121.0,478.0,1.0
38,2,1,116.0,408.0,1.0
38,3,0,135.0,624.0,1.0
38,3,1,193.0,643.0,1.0
38,4,0,276.0,477.0,1.0
38,4,1,306.0,539.0,1.0
38,5,0,218.0,767.0,1.0
38,5,1,296.0,787.0,1.0
38,6,0,616.0,569.0,1.0
38,6,1,666.0,541.0,1.0
38,7,0,414.0,871.0,1.0
38,7,1,479.0,851.0,1.0
38,8,0,565.0,639.0,1.0
38,8,1,614.0,592.0,1.0
38,9,0,401.0,357.0,1.0
