frame,id,keypoint,y,x,confidence
7,2,1,649.0,163.0,1.0
7,3,0,472.0,263.0,1.0
7,3,1,532.0,250.0,1.0
7,4,0,625.0,221.0,1.0
7,4,1,667.0,257.0,1.0
7,5,0,578.0,240.0,1.0
7,5,1,607.0,284.0,1.0
7,6,0,264.0,252.0,1.0
7,6,1,275.0,200.0,1.0
8,1,0,463.0,161.0,1.0
8,1,1,484.0,224.0,1.0
8,2,0,583.0,167.0,1.0
8,2,1,651.0,174.0,1.0
8,3,0,466.0,266.0,1.0
8,3,1,525.0,248.0,1.0
8,4,0,622.0,225.0,1.0
8,4,1,669.0,254.0,1.0
8,5,0,578.0,240.0,1.0
8,5,1,610.0,282.0,1.0
8,6,0,261.0,233.0,1.0
8,6,1,288.0,188.0,1.0
9,1,0,456.0,160.0,1.0
9,1,1,486.0,219.0,1.0
9,2,0,583.0,167.0,1.0
9,2,1,648.0,185.0,1.0
9,3,0,461.0,269.0,1.0
9,3,1,519.0,248.0,1.0
9,4,0,619.0,231.0,1.0
9,4,1,670.0,251.0,1.0
9,5,0,577.0,240.0,1.0
9,5,1,610.0,283.0,1.0
9,6,0,271.0,235.0,1.0
9,6,1,296.0,186.0,1.0
10,1,0,449.0,157.0,1.0
10,1,1,486.0,211.0,1.0
10,2,0,582.0,166.0,1.0
10,2,1,644.0,192.0,1.0
10,3,0,453.0,263.0,1.0
10,3,1,513.0,252.0,1.0
10,4,0,623.0,223.0,1.0
10,4,1,670.0,249.0,1.0
10,5,0,577.0,241.0,1.0
10,5,1,613.0,282.0,1.0
10,6,0,271.0,234.0,1.0
10,6,1,299.0,185.0,1.0
11,1,0,444.0,152.0,1.0
11,1,1,485.0,203.0,1.0
11,2,0,584.0,166.0,1.0
11,2,1,642.0,197.0,1.0
11,3,0,445.0,256.0,1.0
11,3,1,507.0,259.0,1.0
11,4,0,621.0,225.0,1.0
11,4,1,669.0,250.0,1.0
11,5,0,579.0,241.0,1.0
11,5,1,617.0,276.0,1.0
11,6,0,279.0,224.0,1.0
11,6,1,315.0,179.0,1.0
12,1,0,438.0,144.0,1.0
12,1,1,479.0,196.0,1.0
12,2,0,583.0,169.0,1.0
12,2,1,646.0,191.0,1.0
12,3,0,442.0,264.0,1.0
12,3,1,502.0,257.0,1.0
12,4,0,623.0,222.0,1.0
12,4,1,669.0,251.0,1.0
12,5,0,579.0,240.0,1.0
12,5,1,613.0,283.0,1.0
12,6,0,289.0,220.0,1.0
12,6,1,327.0,178.0,1.0
13,1,0,432.0,141.0,1.0
13,1,1,473.0,192.0,1.0
13,2,0,584.0,167.0,1.0
13,2,1,646.0,192.0,1.0
13,3,0,444.0,273.0,1.0
13,3,1,500.0,253.0,1.0
13,4,0,623.0,223.0,1.0
13,4,1,670.0,250.0,1.0
13,5,0,579.0,240.0,1.0
13,5,1,609.0,287.0,1.0
13,6,0,296.0,215.0,1.0
13,6,1,336.0,172.0,1.0
14,1,0,422.0,143.0,1.0
14,1,1,472.0,185.0,1.0
14,2,0,586.0,167.0,1.0
14,2,1,645.0,199.0,1.0
14,3,0,446.0,281.0,1.0
14,3,1,495.0,256.0,1.0
14,4,0,620.0,232.0,1.0
14,4,1,670.0,249.0,1.0
14,5,0,579.0,240.0,1.0
14,5,1,609.0,287.0,1.0
14,6,0,312.0,199.0,1.0
14,6,1,352.0,161.0,1.0
15,1,0,415.0,149.0,1.0
15,1,1,472.0,181.0,1.0
15,2,0,587.0,165.0,1.0
15,2,1,648.0,195.0,1.0
15,3,0,445.0,287.0,1.0
15,3,1,491.0,255.0,1.0
15,4,0,620.0,226.0,1.0
15,4,1,670.0,247.0,1.0
15,5,0,577.0,240.0,1.0
15,5,1,602.0,289.0,1.0
15,6,0,336.0,183.0,1.0
15,6,1,378.0,145.0,1.0
16,1,0,410.0,158.0,1.0
16,1,1,473.0,177.0,1.0
16,2,0,588.0,164.0,1.0
16,2,1,648.0,195.0,1.0
16,3,0,447.0,297.0,1.0
16,3,1,487.0,255.0,1.0
16,4,0,618.0,228.0,1.0
16,4,1,669.0,248.0,1.0
16,5,0,577.0,240.0,1.0
16,5,1,601.0,288.0,1.0
16,6,0,346.0,183.0,1.0
16,6,1,388.0,144.0,1.0
17,1,0,410.0,156.0,1.0
17,1,1,474.0,176.0,1.0
17,2,0,594.0,167.0,1.0
17,2,1,655.0,198.0,1.0
17,3,0,449.0,302.0,1.0
17,3,1,486.0,258.0,1.0
17,4,0,618.0,227.0,1.0
17,4,1,669.0,248.0,1.0
17,5,0,578.0,240.0,1.0
17,5,1,600.0,288.0,1.0
17,6,0,345.0,182.0,1.0
17,6,1,388.0,144.0,1.0
18,1,0,410.0,157.0,1.0
18,1,1,473.0,177.0,1.0
18,2,0,595.0,167.0,1.0
18,2,1,658.0,193.0,1.0
18,3,0,448.0,305.0,1.0
18,3,1,485.0,260.0,1.0
18,4,0,619.0,223.0,1.0
18,4,1,669.0,248.0,1.0
18,5,0,581.0,238.0,1.0
18,5,1,597.0,287.0,1.0
18,6,0,343.0,181.0,1.0
18,6,1,385.0,143.0,1.0
19,1,0,408.0,158.0,1.0
19,1,1,471.0,175.0,1.0
19,2,0,596.0,169.0,1.0
19,2,1,660.0,191.0,1.0
19,3,0,434.0,296.0,1.0
19,3,1,484.0,268.0,1.0
19,4,0,621.0,219.0,1.0
19,4,1,669.0,250.0,1.0
19,5,0,582.0,238.0,1.0
19,5,1,596.0,287.0,1.0
19,6,0,344.0,178.0,1.0
19,6,1,382.0,142.0,1.0
20,1,0,406.0,156.0,1.0
20,1,1,468.0,177.0,1.0
20,2,0,604.0,174.0,1.0
20,2,1,671.0,183.0,1.0
20,3,0,425.0,292.0,1.0
20,3,1,482.0,271.0,1.0
20,4,0,622.0,218.0,1.0
20,4,1,668.0,251.0,1.0
20,5,0,583.0,238.0,1.0
20,5,1,596.0,288.0,1.0
20,6,0,347.0,167.0,1.0
20,6,1,378.0,135.0,1.0
21,1,0,403.0,160.0,1.0
21,1,1,466.0,178.0,1.0
21,2,0,625.0,174.0,1.0
21,2,1,692.0,167.0,1.0
21,3,0,415.0,284.0,1.0
21,3,1,477.0,274.0,1.0
21,4,0,620.0,220.0,1.0
21,4,1,669.0,252.0,1.0
21,5,0,584.0,238.0,1.0
21,5,1,594.0,288.0,1.0
21,6,0,354.0,160.0,1.0
21,6,1,385.0,131.0,1.0
22,1,0,401.0,166.0,1.0
22,1,1,465.0,178.0,1.0
22,2,0,632.0,173.0,1.0
22,2,1,701.0,173.0,1.0
22,3,0,406.0,274.0,1.0
22,3,1,468.0,284.0,1.0
22,4,0,618.0,228.0,1.0
22,4,1,671.0,253.0,1.0
22,5,0,584.0,239.0,1.0
22,5,1,591.0,287.0,1.0
22,6,0,349.0,166.0,1.0
22,6,1,374.0,133.0,1.0
23,1,0,400.0,168.0,1.0
23,1,1,465.0,177.0,1.0
23,2,0,652.0,175.0,1.0
23,2,1,719.0,187.0,1.0
23,3,0,402.0,262.0,1.0
23,3,1,459.0,287.0,1.0
23,4,0,617.0,234.0,1.0
23,4,1,673.0,249.0,1.0
23,5,0,584.0,239.0,1.0
23,5,1,592.0,287.0,1.0
23,6,0,349.0,162.0,1.0
23,6,1,376.0,130.0,1.0
24,1,0,399.0,169.0,1.0
24,1,1,464.0,176.0,1.0
24,2,0,672.0,183.0,1.0
24,2,1,738.0,201.0,1.0
24,3,0,389.0,242.0,1.0
24,3,1,439.0,281.0,1.0
24,4,0,614.0,240.0,1.0
24,4,1,671.0,250.0,1.0
24,5,0,583.0,239.0,1.0
24,5,1,596.0,288.0,1.0
24,6,0,351.0,159.0,1.0
24,6,1,375.0,130.0,1.0
25,1,0,398.0,167.0,1.0
25,1,1,463.0,178.0,1.0
25,2,0,703.0,195.0,1.0
25,2,1,764.0,225.0,1.0
25,3,0,385.0,223.0,1.0
25,3,1,425.0,273.0,1.0
25,4,0,614.0,241.0,1.0
25,4,1,671.0,252.0,1.0
25,5,0,581.0,240.0,1.0
25,5,1,616.0,282.0,1.0
25,6,0,349.0,157.0,1.0
25,6,1,374.0,129.0,1.0
26,1,0,397.0,163.0,1.0
26,1,1,460.0,180.0,1.0
26,2,0,729.0,214.0,1.0
26,2,1,786.0,250.0,1.0
26,3,0,390.0,208.0,1.0
26,3,1,417.0,266.0,1.0
26,4,0,615.0,247.0,1.0
26,4,1,673.0,251.0,1.0
26,5,0,579.0,240.0,1.0
26,5,1,616.0,287.0,1.0
26,6,0,353.0,154.0,1.0
26,6,1,384.0,138.0,1.0
27,1,0,396.0,165.0,1.0
27,1,1,459.0,179.0,1.0
27,2,0,754.0,235.0,1.0
27,2,1,803.0,281.0,1.0
27,3,0,389.0,207.0,1.0
27,3,1,414.0,266.0,1.0
27,4,0,615.0,245.0,1.0
27,4,1,673.0,252.0,1.0
27,5,0,580.0,240.0,1.0
27,5,1,602.0,290.0,1.0
27,6,0,355.0,153.0,1.0
27,6,1,386.0,141.0,1.0
28,1,0,396.0,165.0,1.0
28,1,1,460.0,178.0,1.0
28,2,0,778.0,267.0,1.0
28,2,1,827.0,313.0,1.0
28,3,0,384.0,206.0,1.0
28,3,1,412.0,265.0,1.0
28,4,0,616.0,241.0,1.0
28,4,1,674.0,251.0,1.0
28,5,0,581.0,238.0,1.0
28,5,1,595.0,290.0,1.0
28,6,0,364.0,133.0,1.0
28,6,1,381.0,143.0,1.0
29,1,0,395.0,164.0,1.0
29,1,1,458.0,180.0,1.0
29,2,0,807.0,311.0,1.0
29,2,1,842.0,367.0,1.0
29,3,0,378.0,208.0,1.0
29,3,1,412.0,262.0,1.0
29,4,0,616.0,247.0,1.0
29,4,1,673.0,248.0,1.0
29,5,0,579.0,239.0,1.0
29,5,1,600.0,285.0,1.0
29,6,0,350.0,154.0,1.0
29,6,1,380.0,139.0,1.0
30,1,0,394.0,163.0,1.0
30,1,1,457.0,181.0,1.0
30,2,0,828.0,350.0,1.0
30,2,1,855.0,410.0,1.0
30,3,0,375.0,208.0,1.0
30,3,1,410.0,260.0,1.0
30,4,0,616.0,245.0,1.0
30,4,1,672.0,246.0,1.0
30,5,0,577.0,240.0,1.0
30,5,1,598.0,287.0,1.0
30,6,0,350.0,178.0,1.0
30,6,1,367.0,156.0,1.0
31,1,0,394.0,164.0,1.0
31,1,1,457.0,179.0,1.0
31,2,0,837.0,378.0,1.0
31,2,1,868.0,438.0,1.0
31,3,0,376.0,206.0,1.0
31,3,1,410.0,260.0,1.0
31,4,0,616.0,255.0,1.0
31,4,1,672.0,245.0,1.0
31,5,0,577.0,240.0,1.0
31,5,1,604.0,286.0,1.0
31,6,0,344.0,189.0,1.0
31,6,1,382.0,168.0,1.0
32,1,0,393.0,165.0,1.0
32,1,1,457.0,179.0,1.0
32,2,0,843.0,392.0,1.0
32,2,1,887.0,444.0,1.0
32,3,0,377.0,205.0,1.0
32,3,1,410.0,260.0,1.0
32,4,0,615.0,269.0,1.0
32,4,1,675.0,244.0,1.0
32,5,0,574.0,242.0,1.0
32,5,1,602.0,290.0,1.0
32,6,0,348.0,187.0,1.0
32,6,1,380.0,171.0,1.0
33,1,0,393.0,165.0,1.0
33,1,1,457.0,178.0,1.0
33,2,0,844.0,406.0,1.0
33,2,1,898.0,447.0,1.0
33,3,0,376.0,204.0,1.0
33,3,1,409.0,260.0,1.0
33,4,0,625.0,273.0,1.0
33,4,1,671.0,237.0,1.0
33,5,0,570.0,243.0,1.0
33,5,1,607.0,287.0,1.0
33,6,0,350.0,158.0,1.0
33,6,1,377.0,169.0,1.0
34,1,0,393.0,165.0,1.0
34,1,1,457.0,178.0,1.0
34,2,0,852.0,407.0,1.0
34,2,1,894.0,459.0,1.0
34,3,0,376.0,201.0,1.0
34,3,1,407.0,259.0,1.0
34,4,0,628.0,277.0,1.0
34,4,1,673.0,239.0,1.0
34,5,0,570.0,244.0,1.0
34,5,1,608.0,287.0,1.0
34,6,0,347.0,154.0,1.0
34,6,1,375.0,177.0,1.0
35,1,0,393.0,164.0,1.0
35,1,1,456.0,179.0,1.0
35,2,0,851.0,407.0,1.0
35,2,1,891.0,461.0,1.0
35,3,0,370.0,202.0,1.0
35,3,1,405.0,256.0,1.0
35,4,0,638.0,286.0,1.0
35,4,1,672.0,239.0,1.0
35,5,0,570.0,244.0,1.0
35,5,1,608.0,287.0,1.0
35,6,0,348.0,157.0,1.0
35,6,1,374.0,177.0,1.0
36,1,0,392.0,167.0,1.0
36,1,1,456.0,176.0,1.0
36,2,0,857.0,412.0,1.0
36,2,1,885.0,471.0,1.0
36,3,0,367.0,202.0,1.0
36,3,1,405.0,254.0,1.0
36,4,0,648.0,294.0,1.0
36,4,1,671.0,240.0,1.0
36,5,0,566.0,247.0,1.0
36,5,1,610.0,284.0,1.0
36,6,0,346.0,187.0,1.0
36,6,1,380.0,169.0,1.0
37,1,0,392.0,168.0,1.0
37,1,1,456.0,176.0,1.0
37,2,0,860.0,418.0,1.0
37,2,1,878.0,482.0,1.0
37,3,0,365.0,202.0,1.0
37,3,1,405.0,253.0,1.0
37,4,0,656.0,303.0,1.0
37,4,1,671.0,245.0,1.0
37,5,0,568.0,245.0,1.0
37,5,1,610.0,285.0,1.0
37,6,0,349.0,155.0,1.0
37,6,1,373.0,177.0,1.0
38,1,0,391.0,167.0,1.0
38,1,1,456.0,177.0,1.0
38,2,0,861.0,444.0,1.0
38,2,1,876.0,509.0,1.0
38,3,0,364.0,200.0,1.0
38,3,1,404.0,252.0,1.0
38,4,0,658.0,310.0,1.0
38,4,1,672.0,252.0,1.0
38,5,0,566.0,246.0,1.0
38,5,1,612.0,284.0,1.0
38,6,0,346.0,159.0,1.0
38,6,1,372.0,177.0,1.0
39,1,0,389.0,165.0,1.0
39,1,1,454.0,177.0,1.0
39,2,0,866.0,481.0,1.0
39,2,1,874.0,549.0,1.0
39,3,0,358.0,203.0,1.0
39,3,1,404.0,248.0,1.0
39,4,0,663.0,320.0,1.0
39,4,1,669.0,260.0,1.0
39,5,0,567.0,247.0,1.0
39,5,1,613.0,286.0,1.0
39,6,0,344.0,187.0,1.0
39,6,1,377.0,174.0,1.0
40,1,0,387.0,166.0,1.0
40,1,1,452.0,176.0,1.0
40,2,0,856.0,587.0,1.0
40,2,1,865.0,521.0,1.0
40,3,0,349.0,209.0,1.0
40,3,1,403.0,245.0,1.0
40,4,0,671.0,271.0,1.0
40,4,1,676.0,331.0,1.0
40,5,0,570.0,245.0,1.0
40,5,1,610.0,290.0,1.0
40,6,0,338.0,165.0,1.0
40,6,1,375.0,166.0,1.0
41,1,0,385.0,165.0,1.0
41,1,1,450.0,176.0,1.0
41,2,0,831.0,621.0,1.0
41,2,1,857.0,559.0,1.0
41,3,0,345.0,207.0,1.0
41,3,1,398.0,243.0,1.0
41,4,0,671.0,284.0,1.0
41,4,1,679.0,344.0,1.0
41,5,0,569.0,247.0,1.0
41,5,1,615.0,286.0,1.0
41,6,0,334.0,164.0,1.0
41,6,1,370.0,176.0,1.0
42,1,0,383.0,167.0,1.0
42,1,1,448.0,176.0,1.0
42,2,0,796.0,623.0,1.0
42,2,1,848.0,582.0,1.0
42,3,0,344.0,196.0,1.0
42,3,1,389.0,240.0,1.0
42,4,0,675.0,295.0,1.0
42,4,1,682.0,355.0,1.0
42,5,0,569.0,248.0,1.0
42,5,1,617.0,286.0,1.0
42,6,0,334.0,166.0,1.0
42,6,1,369.0,175.0,1.0
43,1,0,381.0,167.0,1.0
43,1,1,447.0,176.0,1.0
43,2,0,778.0,614.0,1.0
43,2,1,839.0,587.0,1.0
43,3,0,339.0,195.0,1.0
43,3,1,385.0,239.0,1.0
43,4,0,677.0,304.0,1.0
43,4,1,689.0,363.0,1.0
43,5,0,568.0,253.0,1.0
43,5,1,619.0,285.0,1.0
43,6,0,336.0,161.0,1.0
43,6,1,369.0,175.0,1.0
44,1,0,380.0,167.0,1.0
44,1,1,445.0,176.0,1.0
44,2,0,760.0,613.0,1.0
44,2,1,823.0,591.0,1.0
44,3,0,340.0,193.0,1.0
44,3,1,383.0,240.0,1.0
44,4,0,682.0,317.0,1.0
44,4,1,680.0,378.0,1.0
44,5,0,568.0,253.0,1.0
44,5,1,620.0,287.0,1.0
44,6,0,337.0,161.0,1.0
44,6,1,369.0,175.0,1.0
45,1,0,378.0,167.0,1.0
45,1,1,444.0,176.0,1.0
45,2,0,748.0,592.0,1.0
45,2,1,812.0,597.0,1.0
45,3,0,345.0,189.0,1.0
45,3,1,378.0,242.0,1.0
45,4,0,666.0,387.0,1.0
45,4,1,685.0,329.0,1.0
45,5,0,568.0,254.0,1.0
45,5,1,619.0,287.0,1.0
45,6,0,336.0,160.0,1.0
45,6,1,368.0,174.0,1.0
46,1,0,374.0,166.0,1.0
46,1,1,439.0,178.0,1.0
46,2,0,739.0,583.0,1.0
46,2,1,801.0,583.0,1.0
46,3,0,344.0,191.0,1.0
46,3,1,377.0,243.0,1.0
46,4,0,648.0,395.0,1.0
46,4,1,680.0,344.0,1.0
46,5,0,569.0,257.0,1.0
46,5,1,618.0,284.0,1.0
46,6,0,332.0,163.0,1.0
46,6,1,369.0,173.0,1.0
47,1,0,372.0,164.0,1.0
47,1,1,437.0,176.0,1.0
47,2,0,742.0,577.0,1.0
47,2,1,800.0,582.0,1.0
47,3,0,346.0,188.0,1.0
47,3,1,376.0,244.0,1.0
47,4,0,632.0,401.0,1.0
47,4,1,672.0,357.0,1.0
47,5,0,570.0,256.0,1.0
47,5,1,619.0,280.0,1.0
47,6,0,333.0,157.0,1.0
47,6,1,367.0,176.0,1.0
48,1,0,370.0,159.0,1.0
48,1,1,435.0,177.0,1.0
48,2,0,744.0,573.0,1.0
48,2,1,801.0,585.0,1.0
48,3,0,346.0,186.0,1.0
48,3,1,373.0,244.0,1.0
48,4,0,616.0,408.0,1.0
48,4,1,657.0,365.0,1.0
48,5,0,570.0,257.0,1.0
48,5,1,617.0,281.0,1.0
48,6,0,330.0,157.0,1.0
48,6,1,368.0,173.0,1.0
49,1,0,368.0,158.0,1.0
49,1,1,433.0,176.0,1.0
49,2,0,746.0,577.0,1.0
49,2,1,803.0,586.0,1.0
49,3,0,346.0,186.0,1.0
49,3,1,373.0,245.0,1.0
49,4,0,608.0,420.0,1.0
49,4,1,647.0,374.0,1.0
49,5,0,571.0,259.0,1.0
49,5,1,622.0,274.0,1.0
49,6,0,328.0,157.0,1.0
49,6,1,368.0,173.0,1.0
50,1,0,368.0,159.0,1.0
50,1,1,433.0,176.0,1.0
50,2,0,744.0,576.0,1.0
50,2,1,803.0,586.0,1.0
50,3,0,346.0,186.0,1.0
50,3,1,372.0,244.0,1.0
50,4,0,612.0,423.0,1.0
50,4,1,647.0,373.0,1.0
50,5,0,572.0,257.0,1.0
50,5,1,623.0,274.0,1.0
50,6,0,328.0,159.0,1.0
50,6,1,368.0,172.0,1.0
51,1,0,-1.0,-1.0,-1.0
51,1,1,-1.0,-1.0,-1.0
51,2,0,745.0,569.0,1.0
51,2,1,801.0,589.0,1.0
51,3,0,-1.0,-1.0,-1.0
51,3,1,-1.0,-1.0,-1.0
51,4,0,646.0,422.0,1.0
51,4,1,642.0,366.0,1.0
51,5,0,572.0,256.0,1.0
51,5,1,614.0,286.0,1.0
51,6,0,-1.0,-1.0,-1.0
51,6,1,-1.0,-1.0,-1.0
52,1,0,369.0,157.0,1.0
52,1,1,431.0,177.0,1.0
52,2,0,742.0,569.0,1.0
52,2,1,799.0,590.0,1.0
52,3,0,344.0,186.0,1.0
52,3,1,372.0,244.0,1.0
52,4,0,648.0,372.0,1.0
52,4,1,670.0,427.0,1.0
52,5,0,576.0,250.0,1.0
52,5,1,613.0,288.0,1.0
52,6,0,328.0,158.0,1.0
52,6,1,368.0,168.0,1.0
53,1,0,-1.0,-1.0,-1.0
53,1,1,-1.0,-1.0,-1.0
53,2,0,745.0,565.0,1.0
53,2,1,799.0,589.0,1.0
53,3,0,-1.0,-1.0,-1.0
53,3,1,-1.0,-1.0,-1.0
53,4,0,650.0,388.0,1.0
53,4,1,685.0,438.0,1.0
53,5,0,578.0,248.0,1.0
53,5,1,608.0,289.0,1.0
53,6,0,-1.0,-1.0,-1.0
53,6,1,-1.0,-1.0,-1.0
54,1,0,-1.0,-1.0,-1.0
54,1,1,-1.0,-1.0,-1.0
54,2,0,739.0,575.0,1.0
54,2,1,799.0,590.0,1.0
54,3,0,-1.0,-1.0,-1.0
54,3,1,-1.0,-1.0,-1.0
54,4,0,657.0,394.0,1.0
54,4,1,692.0,444.0,1.0
54,5,0,580.0,246.0,1.0
54,5,1,604.0,290.0,1.0
54,6,0,-1.0,-1.0,-1.0
54,6,1,-1.0,-1.0,-1.0
55,1,0,-1.0,-1.0,-1.0
55,1,1,-1.0,-1.0,-1.0
55,2,0,747.0,586.0,1.0
55,2,1,802.0,590.0,1.0
55,3,0,-1.0,-1.0,-1.0
55,3,1,-1.0,-1.0,-1.0
55,4,0,664.0,400.0,1.0
55,4,1,690.0,456.0,1.0
55,5,0,580.0,246.0,1.0
55,5,1,601.0,291.0,1.0
55,6,0,-1.0,-1.0,-1.0
55,6,1,-1.0,-1.0,-1.0
56,1,0,-1.0,-1.0,-1.0
56,1,1,-1.0,-1.0,-1.0
56,2,0,748.0,591.0,1.0
56,2,1,802.0,584.0,1.0
56,3,0,-1.0,-1.0,-1.0
56,3,1,-1.0,-1.0,-1.0
56,4,0,664.0,403.0,1.0
56,4,1,692.0,457.0,1.0
56,5,0,582.0,244.0,1.0
56,5,1,597.0,293.0,1.0
56,6,0,-1.0,-1.0,-1.0
56,6,1,-1.0,-1.0,-1.0
57,1,0,-1.0,-1.0,-1.0
57,1,1,-1.0,-1.0,-1.0
57,2,0,747.0,595.0,1.0
57,2,1,803.0,583.0,1.0
57,3,0,-1.0,-1.0,-1.0
57,3,1,-1.0,-1.0,-1.0
57,4,0,666.0,406.0,1.0
57,4,1,692.0,462.0,1.0
57,5,0,582.0,245.0,1.0
57,5,1,601.0,295.0,1.0
57,6,0,-1.0,-1.0,-1.0
57,6,1,-1.0,-1.0,-1.0
58,1,0,-1.0,-1.0,-1.0
58,1,1,-1.0,-1.0,-1.0
58,2,0,737.0,584.0,1.0
58,2,1,799.0,585.0,1.0
58,3,0,-1.0,-1.0,-1.0
58,3,1,-1.0,-1.0,-1.0
58,4,0,666.0,408.0,1.0
58,4,1,696.0,461.0,1.0
58,5,0,581.0,248.0,1.0
58,5,1,607.0,296.0,1.0
58,6,0,-1.0,-1.0,-1.0
58,6,1,-1.0,-1.0,-1.0
59,1,0,-1.0,-1.0,-1.0
59,1,1,-1.0,-1.0,-1.0
59,2,0,731.0,578.0,1.0
59,2,1,795.0,583.0,1.0
59,3,0,-1.0,-1.0,-1.0
59,3,1,-1.0,-1.0,-1.0
59,4,0,666.0,407.0,1.0
59,4,1,693.0,461.0,1.0
59,5,0,584.0,248.0,1.0
59,5,1,611.0,296.0,1.0
59,6,0,-1.0,-1.0,-1.0
59,6,1,-1.0,-1.0,-1.0
60,1,0,-1.0,-1.0,-1.0
60,1,1,-1.0,-1.0,-1.0
60,2,0,730.0,583.0,1.0
60,2,1,792.0,584.0,1.0
60,3,0,-1.0,-1.0,-1.0
60,3,1,-1.0,-1.0,-1.0
60,4,0,665.0,407.0,1.0
60,4,1,692.0,461.0,1.0
60,5,0,584.0,252.0,1.0
60,5,1,619.0,297.0,1.0
60,6,0,-1.0,-1.0,-1.0
60,6,1,-1.0,-1.0,-1.0
61,1,0,-1.0,-1.0,-1.0
61,1,1,-1.0,-1.0,-1.0
61,2,0,731.0,585.0,1.0
61,2,1,792.0,584.0,1.0
61,3,0,-1.0,-1.0,-1.0
61,3,1,-1.0,-1.0,-1.0
61,4,0,665.0,407.0,1.0
61,4,1,695.0,460.0,1.0
61,5,0,587.0,251.0,1.0
61,5,1,623.0,299.0,1.0
61,6,0,-1.0,-1.0,-1.0
61,6,1,-1.0,-1.0,-1.0
62,1,0,-1.0,-1.0,-1.0
62,1,1,-1.0,-1.0,-1.0
62,2,0,729.0,577.0,1.0
62,2,1,790.0,582.0,1.0
62,3,0,-1.0,-1.0,-1.0
62,3,1,-1.0,-1.0,-1.0
62,4,0,666.0,408.0,1.0
62,4,1,697.0,460.0,1.0
62,5,0,589.0,252.0,1.0
62,5,1,625.0,299.0,1.0
62,6,0,-1.0,-1.0,-1.0
62,6,1,-1.0,-1.0,-1.0
63,1,0,-1.0,-1.0,-1.0
63,1,1,-1.0,-1.0,-1.0
63,2,0,725.0,578.0,1.0
63,2,1,787.0,583.0,1.0
63,3,0,-1.0,-1.0,-1.0
63,3,1,-1.0,-1.0,-1.0
63,4,0,666.0,407.0,1.0
63,4,1,695.0,460.0,1.0
63,5,0,588.0,255.0,1.0
63,5,1,626.0,302.0,1.0
63,6,0,-1.0,-1.0,-1.0
63,6,1,-1.0,-1.0,-1.0
64,1,0,-1.0,-1.0,-1.0
64,1,1,-1.0,-1.0,-1.0
64,2,0,725.0,570.0,1.0
64,2,1,783.0,586.0,1.0
64,3,0,-1.0,-1.0,-1.0
64,3,1,-1.0,-1.0,-1.0
64,4,0,666.0,407.0,1.0
